日期,訊號日期,持倉,賣出價,買入價,momentum,資產,回撤,日回報
2020-01-06,2020-01-03,NVDA,51.14178466796875,5.89295768737793,0.4758661909973687,4833763.281138523,-0.10227667545778152,0.004193855193240559
2020-01-10,2020-01-09,TSM,6.073429584503174,52.451744079589844,0.46878308024096116,4924335.218101356,-0.08545571513525785,-0.006246737757710785
2020-01-13,2020-01-10,NVDA,53.521087646484375,6.263845920562744,0.46018922643557203,5078724.736694362,-0.056782595695047844,0.03135235757823418
2020-07-14,2020-07-13,AMZN,10.329148292541504,154.1999969482422,0.6482933120565715,8060505.426172312,-0.049626037394933764,-0.006443299095769239
2020-07-15,2020-07-14,NVDA,150.44349670410156,10.180091857910156,0.6490105956523167,7944187.0070612775,-0.06334056161516066,-0.014430660729208289
2020-07-21,2020-07-20,AMZN,10.280874252319336,156.9145050048828,0.7143806591297388,8014870.494706669,-0.05500662438757964,-0.018314900474015072
2020-07-22,2020-07-21,NVDA,154.99549865722656,10.39061450958252,0.6680478510047718,8100422.94174898,-0.044919562372565,0.010674214523966885
2020-09-17,2020-09-16,TAN,12.40974235534668,54.437583923339844,1.546517068446839,9396927.941848617,-0.1561783827811115,-0.032650951813287254
2021-04-01,2021-03-31,TSM,90.15025329589844,114.60093688964844,0.4808911754477998,16616766.127255201,-0.20593174235152623,0.05512353943879633
2021-04-08,2021-04-07,GOOG,113.3428955078125,112.28205108642578,0.5138961184387238,16074842.959315263,-0.23182871787912784,0.007005573654214947
2021-06-29,2021-06-28,NVDA,124.9171371459961,19.957719802856445,0.5389303720158087,18035017.222356748,-0.1381575336173655,0.0020892035819952692
2021-07-15,2021-07-14,GOOG,18.900875091552734,130.1192626953125,0.5124961716105587,17757792.07619471,-0.15140533930370537,-0.006178188983682498
2021-07-22,2021-07-21,NVDA,132.16326904296875,19.526458740234375,0.4530535704102596,18108305.975168385,-0.13465527139590283,0.009479603902911471
2021-07-26,2021-07-23,GOOG,19.227497100830078,138.42405700683594,0.44989358563142057,18314851.37665931,-0.12478505081079216,0.013267658322251297
2021-07-28,2021-07-27,NVDA,135.18959045410156,19.435773849487305,0.4304934838353791,18216869.971899845,-0.12946730503303117,0.01535799840032892
2021-08-13,2021-08-12,GOOG,20.118412017822266,137.19638061523438,0.32057956248800545,18594582.090732098,-0.11141751112025,0.0001193517984914294
2021-08-16,2021-08-13,NVDA,137.70191955566406,19.88123321533203,0.35012757795925964,18375367.934605893,-0.12189313565958204,-0.01178914132388409
2021-08-17,2021-08-16,GOOG,19.390933990478516,136.10055541992188,0.309354748613484,18161676.97600128,-0.13210482221007602,-0.011629207064864922
2021-08-18,2021-08-17,NVDA,135.37644958496094,18.9743709564209,0.3061305088064332,17771521.284253154,-0.15074925927956762,-0.021482360481561158
2021-08-19,2021-08-18,GOOG,19.729751586914062,135.71690368652344,0.2901004332116526,17816214.340769105,-0.14861350450966715,0.0025148694814074446
2021-08-20,2021-08-19,NVDA,137.2270965576172,20.744247436523438,0.3271272859396692,18732316.878849175,-0.1048355551379535,0.05141959568726895
2022-01-03,2021-12-31,AVGO,30.02614402770996,61.316078186035156,0.4408746213125163,26391706.693610504,-0.121458282031773,-0.003141037722655504
2022-01-04,2022-01-03,NVDA,62.01862335205078,29.1977596282959,0.45566106240572335,25663591.952046532,-0.14569616794638385,-0.027588770594372036
2022-01-05,2022-01-04,AVGO,27.517072677612305,59.4377555847168,0.4485673289631673,24595616.98447804,-0.18124750889023566,-0.04161439947938872
2022-01-06,2022-01-05,NVDA,58.88588333129883,28.089258193969727,0.3873584140333035,25107054.228158504,-0.16422250327342391,0.020793836723153714
2022-01-27,2022-01-26,AVGO,21.874895095825195,50.13014602661133,0.1824410047099887,19750841.917571813,-0.3425230588144056,-0.026583171576410547
2022-01-31,2022-01-28,NVDA,54.157676696777344,24.408889770507812,0.1716919971566142,21868820.677139822,-0.27201861135093097,0.07206660418879851
2022-02-03,2022-02-02,AVGO,23.872581481933594,53.692710876464844,0.2540812098691929,21700429.786354728,-0.27762410038572516,-0.037419545443510116
2022-02-10,2022-02-09,NVDA,54.664241790771484,25.742673873901367,0.35605765447152504,22086053.069785047,-0.26478725940963765,-0.032990208511559094
2022-02-14,2022-02-11,AVGO,24.19057846069336,53.482887268066406,0.19573279883600203,20666771.60796087,-0.31203308508613126,0.008998805197026005
2022-02-15,2022-02-14,NVDA,55.71896743774414,26.41156768798828,0.2167544235655383,22564232.52146604,-0.24886935755304307,0.09181215864282666
2022-02-18,2022-02-17,AVGO,23.56754493713379,53.61322021484375,0.23957150376905711,20906849.306496017,-0.30404124597676463,0.0017097879282799155
2022-03-22,2022-03-21,NVDA,56.8932991027832,26.444976806640625,0.26660481027832383,21649808.509789724,-0.2793092094162044,-0.00785513328652443
2022-03-23,2022-03-22,AVGO,25.55762481689453,55.7802619934082,0.26155564578205226,21226260.55840928,-0.29340850769833426,-0.01956358880444231
2022-03-29,2022-03-28,NVDA,59.69729232788086,28.570627212524414,0.3031972798851905,22759702.44289933,-0.24236244678062624,0.015486138925037585
2022-04-04,2022-04-01,AVGO,27.278488159179688,59.08121871948242,0.30349354895586567,21482005.30887174,-0.28489513510591147,0.012552343654845144
2022-04-05,2022-04-04,NVDA,57.15200424194336,25.85374641418457,0.38698639536071155,20360010.95379027,-0.3222447032754673,-0.052229498082197345
2022-04-06,2022-04-05,AVGO,24.33428192138672,56.02408218383789,0.2818338661454476,19958196.428426772,-0.3356205272612234,-0.019735476875502034
2022-05-20,2022-05-19,CASH,50.5510368347168,,,18108582.789398782,-0.39719148827840234,0.0
2022-05-27,2022-05-26,XLV,,125.44054412841797,0.0021848068489587202,18409410.379533898,-0.38717737320362655,0.01661243144390223
2022-05-31,2022-05-27,AVGO,123.76512908935547,53.988792419433594,0.08121379458747446,18309990.894180845,-0.39048690397689534,-0.005400470916959832
2022-06-09,2022-06-08,CASH,51.76364517211914,,,17843822.737736296,-0.4060049671995375,0.0
2022-07-11,2022-07-08,TAN,,72.62324523925781,0.07681512558855319,16999103.10414339,-0.4341244612024726,-0.04733961136065801
2022-07-13,2022-07-12,CASH,70.70452117919922,,,16431303.400664482,-0.4530256915301414,0.0
2022-07-14,2022-07-13,TAN,,70.72440338134766,0.005940633394025285,16435923.904280456,-0.4528718816522209,0.0002812012841164613
2022-07-15,2022-07-14,CASH,69.3027572631836,,,16435923.904280456,-0.4528718816522209,0.0
2022-07-19,2022-07-18,TAN,,72.18582153320312,0.010477281982612663,16721486.055564292,-0.44336593094247234,0.017374268276422633
2022-09-26,2022-09-23,CASH,73.9156494140625,,,17433085.0925966,-0.4196778289278248,0.0
